timestamp,agent_id,chunk_index,bytes,gap_ms,parse_ms
13999.8128456,collector,130,98,26.7569,0.0217
13999.8252365,insight,130,105,26.1605,0.0334
13999.8362591,collector,131,98,23.4135,0.0220
13999.8540031,insight,131,99,28.7666,0.0194
13999.8619615,collector,132,98,25.7024,0.0454
13999.8805493,insight,132,101,26.5462,0.0294
13999.8882209,collector,133,98,26.2594,0.0300
13999.9056603,insight,133,98,25.1110,0.0154
13999.9179398,collector,134,98,29.7189,0.0240
13999.9321516,insight,134,98,26.4913,0.0286
13999.9447948,collector,135,100,26.8550,0.0228
13999.9573981,insight,135,98,25.2465,0.0190
13999.9706735,collector,136,99,25.8787,0.0335
13999.9835621,insight,136,107,26.1640,0.0428
13999.9947782,collector,137,106,24.1047,0.0214
14000.0108998,insight,137,105,27.3377,0.0222
14000.0233322,collector,138,99,28.5540,0.0287
14000.0336216,insight,138,100,22.7218,0.0364
14000.047498,collector,139,98,24.1658,0.0277
14000.0587933,insight,139,103,25.1717,0.0152
14000.0741215,collector,140,105,26.6235,0.0184
14000.0869418,insight,140,109,28.1485,0.0208
14000.1024843,collector,141,98,28.3628,0.0166
14000.1149463,insight,141,99,28.0045,0.0172
14000.1264664,collector,142,98,23.9821,0.0159
14000.1399073,insight,142,101,24.9610,0.0196
14000.1515149,collector,143,102,25.0485,0.0149
14000.1584666,insight,143,102,18.5593,0.0335
14000.1827147,collector,144,103,31.1998,0.0185
14000.1871168,insight,144,100,28.6502,0.0176
14000.2098468,collector,145,101,27.1321,0.0310
14000.2119602,insight,145,101,24.8434,0.0398
14000.2345786,collector,146,102,24.7318,0.0315
14000.2362787,insight,146,106,24.3185,0.0240
14000.2599855,collector,147,105,25.4069,0.0246
14000.2623339,insight,147,102,26.0552,0.0157
14000.284146,collector,148,107,24.1605,0.0189
14000.2878678,insight,148,98,25.5339,0.0328
14000.30981,collector,149,98,25.6640,0.0311
14000.3136978,insight,149,105,25.8300,0.0406
14000.3339605,collector,150,97,24.1505,0.0392
14000.3431175,insight,150,99,29.4197,0.0459
14000.3541752,collector,151,98,20.2147,0.0364
14000.3694873,insight,151,106,26.3698,0.0206
14000.3786462,collector,152,98,24.4710,0.0181
14000.3974704,insight,152,101,27.9831,0.0228
14000.4030672,collector,153,98,24.4210,0.0193
14000.4241551,insight,153,99,26.6847,0.0210
14000.4296953,collector,154,98,26.6281,0.0326
14000.4520489,insight,154,107,27.8938,0.0185
14000.4561254,collector,155,98,26.4301,0.0216
14000.4797147,insight,155,103,27.6658,0.0266
14000.4818953,collector,156,98,25.7699,0.0302
14000.5076035,insight,156,100,27.8888,0.0192
14000.5105002,collector,157,98,28.6049,0.0344
14000.5312333,insight,157,98,23.6298,0.0169
14000.5352997,collector,158,98,24.7995,0.0714
14000.5582267,insight,158,108,26.9934,0.0446
14000.5624274,collector,159,98,27.1277,0.0278
14000.5864745,collector,160,98,24.0471,0.0259
14000.5923733,insight,159,99,34.1466,0.0240
14000.6119964,collector,161,97,25.5219,0.0293
14000.6184226,insight,160,98,26.0493,0.0282
14000.6376088,collector,162,98,25.6124,0.0471
14000.6441463,insight,161,97,25.7237,0.0402
14000.668911,collector,163,98,31.3022,0.0228
14000.6723254,insight,162,98,28.1791,0.0541
14000.6958968,collector,164,98,26.9858,0.0443
14000.7011003,insight,163,98,28.7749,0.0166
14000.7182962,collector,165,98,22.3994,0.0404
14000.7250726,insight,164,98,23.9723,0.0201
14000.746605,collector,166,98,28.3088,0.0483
14000.7513626,insight,165,98,26.2900,0.0366
14000.7720772,collector,167,97,25.4722,0.0289
14000.777812,insight,166,106,26.4494,0.0176
14000.800515,collector,168,98,28.4378,0.0374
14000.8053422,insight,167,101,27.5302,0.0584
14000.8236319,collector,169,98,23.1169,0.0427
14000.8320302,insight,168,104,26.6880,0.0208
14000.8523329,collector,170,101,28.7010,0.0193
14000.8564783,insight,169,98,24.4481,0.0134
14000.8821022,collector,171,99,29.7693,0.0160
14000.8840505,insight,170,105,27.5722,0.0295
14000.9070381,collector,172,98,24.9359,0.0186
14000.9115177,insight,171,106,27.4672,0.0213
14000.9322818,collector,173,97,25.2437,0.0232
14000.9383777,insight,172,102,26.8600,0.0419
14000.9586789,collector,174,102,26.3971,0.0226
14000.9658226,insight,173,100,27.4449,0.0419
14000.9863359,collector,175,104,27.6570,0.0311
14000.99192,insight,174,98,26.0974,0.0618
14001.0115137,collector,176,104,25.1778,0.0260
14001.0196084,insight,175,97,27.6884,0.0403
14001.0401751,collector,177,101,28.6614,0.0231
14001.0511738,insight,176,98,31.5654,0.0186
14001.06499,collector,178,103,24.8149,0.0417
14001.0748456,insight,177,98,23.6718,0.0370
14001.0906471,collector,179,100,25.6571,0.0214
14001.1015055,insight,178,105,26.6599,0.0265
14001.1160728,collector,180,101,25.4257,0.0282
14001.1291955,insight,179,98,27.6900,0.0292
14001.1430732,collector,181,98,27.0004,0.0211
14001.1538353,insight,180,101,24.6398,0.0205
14001.1709507,collector,182,100,27.8775,0.0440
14001.1809767,insight,181,99,27.1414,0.0282
14001.1954845,collector,183,100,24.5338,0.0156
14001.2075799,insight,182,105,26.6032,0.0378
14001.2203088,collector,184,99,24.8243,0.0180
14001.2315251,insight,183,102,23.9452,0.0240
14001.2494985,collector,185,103,29.1897,0.0190
14001.2584554,insight,184,107,26.9303,0.0173
14001.2779974,collector,186,100,28.4989,0.0181
14001.2854961,insight,185,98,27.0407,0.0170
14001.3054747,collector,187,98,27.4773,0.0452
14001.3104786,insight,186,98,24.9825,0.0157
14001.3337316,collector,188,98,28.2569,0.0363
14001.3384842,insight,187,98,28.0056,0.0157
14001.3641364,collector,189,98,30.4048,0.0408
14001.3653332,insight,188,98,26.8490,0.0116
14001.390702,collector,190,98,26.5656,0.0200
14001.3939323,insight,189,98,28.5991,0.0188
14001.4185544,collector,191,97,27.8524,0.0201
14001.4213791,insight,190,98,27.4468,0.0323
14001.4477627,collector,192,100,29.2083,0.0197
14001.4501789,insight,191,98,28.7998,0.0223
14001.4736207,collector,193,100,25.8580,0.0200
14001.4773994,insight,192,101,27.2205,0.0288
14001.4982829,collector,194,100,24.6622,0.0208
14001.5044038,insight,193,99,27.0044,0.0297
14001.5245954,collector,195,103,26.3125,0.0422
14001.5307599,insight,194,101,26.3561,0.0272
14001.5489434,collector,196,100,24.3480,0.0276
14001.5574292,insight,195,98,26.6693,0.0177
14001.5786224,collector,197,98,29.6790,0.0325
14001.5854595,insight,196,103,28.0303,0.0262
14001.6056039,collector,198,98,26.9815,0.0182
14001.6108608,insight,197,101,25.4013,0.0125
14001.6329768,collector,199,99,27.3729,0.0353
14001.637762,insight,198,109,26.9012,0.0280
14001.6607885,collector,200,98,27.8117,0.0191
14001.6662224,insight,199,105,28.4604,0.0657
14001.6899474,collector,201,100,29.1589,0.0165
14001.6932618,insight,200,98,27.0394,0.0282
14001.714704,collector,202,100,24.7566,0.0164
14001.7166794,insight,201,99,23.4176,0.0271
14001.7427759,collector,203,101,28.0719,0.0159
14001.7454579,insight,202,99,28.7785,0.0262
14001.7694813,collector,204,103,26.7054,0.0227
14001.7716899,insight,203,103,26.2320,0.0279
14001.7973202,collector,205,100,27.8389,0.0248
14001.7980604,insight,204,106,26.3705,0.0119
14001.8240031,collector,206,98,26.6829,0.0194
14001.8269695,insight,205,108,28.9091,0.0318
14001.8479302,collector,207,98,23.9271,0.0286
14001.8527478,insight,206,109,25.7783,0.0299
14001.8738168,collector,208,101,25.8866,0.0265
14001.880977,insight,207,98,28.2292,0.0174
14001.8996365,collector,209,98,25.8197,0.0179
14001.90512,insight,208,101,24.1430,0.0162
14001.9286147,collector,210,98,28.9782,0.0357
14001.9319376,insight,209,111,26.8176,0.0169
14001.9552939,collector,211,98,26.6792,0.0238
14001.9578913,insight,210,103,25.9537,0.0351
14001.9783534,collector,212,102,23.0595,0.0224
14001.9854066,insight,211,100,27.5153,0.0219
14002.0030591,collector,213,102,24.7057,0.0171
14002.0120124,insight,212,110,26.6058,0.0381
14002.0305861,collector,214,99,27.5270,0.0452
14002.0372186,insight,213,105,25.2062,0.0429
14002.0572387,collector,215,100,26.6526,0.0165
14002.0653391,insight,214,101,28.1205,0.0199
14002.0860608,collector,216,104,28.8221,0.0193
14002.0944716,insight,215,109,29.1325,0.0245
14002.1140412,collector,217,106,27.9804,0.0182
14002.1220265,insight,216,108,27.5549,0.0291
14002.1409038,collector,218,100,26.8626,0.0209
14002.1499557,insight,217,101,27.9292,0.0360
14002.1639788,collector,219,101,23.0750,0.0183
14002.1736501,insight,218,101,23.6944,0.0178
14002.1906087,collector,220,98,26.6299,0.0292
14002.2001644,insight,219,108,26.5143,0.0972
14002.2175843,collector,221,100,26.9756,0.0476
14002.2225476,insight,220,98,22.3832,0.0230
14002.2440177,collector,222,99,26.4334,0.0234
14002.2509763,insight,221,102,28.4287,0.0311
14002.2710934,collector,223,104,27.0757,0.0521
14002.2778508,insight,222,101,26.8745,0.0193
14002.3016035,collector,224,104,30.5101,0.0169
14002.3046747,insight,223,105,26.8239,0.0298
14002.328165,collector,225,102,26.5615,0.0227
14002.3318574,insight,224,103,27.1827,0.0290
14002.3553219,collector,226,100,27.1569,0.0349
14002.3566203,insight,225,100,24.7629,0.0152
14002.3812635,collector,227,99,25.9416,0.0234
14002.3834087,insight,226,108,26.7884,0.0337
14002.4065997,collector,228,100,25.3362,0.0177
14002.4101799,insight,227,98,26.7712,0.0176
14002.4308753,collector,229,99,24.2756,0.0155
14002.4361375,insight,228,103,25.9576,0.0227
14002.4576942,collector,230,106,26.8189,0.0209
14002.460476,insight,229,100,24.3385,0.0157
14002.4877784,collector,231,98,30.0842,0.0461
14002.4897787,insight,230,98,29.3027,0.0265
14002.5131619,collector,232,98,25.3835,0.0374
14002.5159464,insight,231,106,26.1677,0.0264
14002.5395453,collector,233,107,26.3834,0.0158
14002.5430269,insight,232,101,27.0805,0.0242
14002.5650723,collector,234,105,25.5270,0.0248
14002.5709614,insight,233,109,27.9345,0.0398
14002.5927013,collector,235,100,27.6290,0.0353
14002.5983316,insight,234,98,27.3702,0.0212
14002.6142241,collector,236,100,21.5228,0.0227
14002.6239725,insight,235,110,25.6409,0.0189
14002.6438063,collector,237,108,29.5822,0.0228
14002.6510682,insight,236,107,27.0957,0.0432
14002.6697306,collector,238,98,25.9243,0.0308
14002.6790431,insight,237,105,27.9749,0.0252
14002.6962631,collector,239,101,26.5325,0.0368
14002.7043304,insight,238,107,25.2873,0.0225
14002.723204,collector,240,103,26.9409,0.0212
14002.7313263,insight,239,101,26.9959,0.0304
14002.7481131,collector,241,98,24.9091,0.0226
14002.7578767,insight,240,105,26.5504,0.0163
14002.774938,collector,242,101,26.8249,0.0369
14002.7859737,insight,241,106,28.0970,0.0211
14002.8026567,collector,243,102,27.7187,0.0164
14002.8129487,insight,242,98,26.9750,0.0487
14002.8296239,collector,244,104,26.9672,0.0338
14002.8389409,insight,243,100,25.9922,0.0333
14002.8560575,collector,245,100,26.4336,0.0211
14002.8659065,insight,244,105,26.9656,0.0223
14002.8851633,collector,246,106,29.1058,0.0263
14002.8915897,insight,245,107,25.6832,0.0226
14002.9115173,collector,247,101,26.3540,0.0294
14002.9199214,insight,246,100,28.3317,0.0323
14002.9406336,collector,248,103,29.1163,0.0177
14002.9475219,insight,247,98,27.6005,0.0154
14002.9696165,collector,249,105,28.9829,0.0217
14002.9754001,insight,248,98,27.8782,0.0678
14002.997311,collector,250,100,27.6945,0.0265
14003.000719,insight,249,98,25.3189,0.0647
14003.0235547,collector,251,102,26.2437,0.0351
14003.0274221,insight,250,98,26.7031,0.0268
14003.0486766,collector,252,109,25.1219,0.0155
14003.0560151,insight,251,98,28.5930,0.0210
14003.0716147,collector,253,105,22.9381,0.0157
14003.0833692,insight,252,98,27.3541,0.0315
14003.0965862,collector,254,98,24.9715,0.0304
14003.10756,insight,253,98,24.1908,0.0179
14003.1241216,collector,255,98,27.5354,0.0725
14003.1358232,insight,254,106,28.2632,0.0228
14003.1522832,collector,256,97,28.1616,0.0171
14003.1628187,insight,255,101,26.9955,0.0589
14003.1786661,collector,257,98,26.3829,0.0185
14003.1862878,insight,256,104,23.4691,0.0194
14003.206014,collector,258,99,27.3479,0.0372
14003.2122836,insight,257,100,25.9958,0.0274
14003.2333095,collector,259,106,27.2955,0.0388
14003.2399172,insight,258,103,27.6336,0.0284
14003.2585864,collector,260,98,25.2769,0.0411
14003.2685262,insight,259,106,28.6090,0.0265
14003.2826845,collector,261,99,24.0981,0.0290
14003.2963205,insight,260,98,27.7943,0.0331
14003.3083157,collector,262,98,25.6312,0.0380
14003.3205524,insight,261,108,24.2319,0.0291
14003.3350023,collector,263,98,26.6866,0.0182
14003.3469495,insight,262,107,26.3971,0.0394
14003.3608997,collector,264,102,25.8974,0.0228
14003.3743489,insight,263,109,27.3994,0.0238
14003.3891851,collector,265,98,28.2854,0.0203
14003.4017361,insight,264,98,27.3872,0.0242
14003.4147641,collector,266,102,25.5790,0.0183
14003.4262776,insight,265,100,24.5415,0.0186
14003.4411082,collector,267,99,26.3441,0.0216
14003.4550717,insight,266,99,28.7941,0.0223
14003.4669505,collector,268,102,25.8423,0.0379
14003.4831849,insight,267,99,28.1132,0.0363
14003.4919841,collector,269,108,25.0336,0.0161
14003.5127469,insight,268,101,29.5620,0.0374
14003.5191913,collector,270,99,27.2072,0.0166
14003.5407258,insight,269,100,27.9789,0.0190
14003.5447237,collector,271,106,25.5324,0.0152
14003.5668974,insight,270,103,26.1716,0.0371
14003.570658,collector,272,101,25.9343,0.0204
14003.5926918,insight,271,103,25.7944,0.0415
14003.5946885,collector,273,98,24.0305,0.0163
14003.6202386,insight,272,98,27.5468,0.0446
14003.6222885,collector,274,99,27.6000,0.0164
14003.6458972,insight,273,100,25.6586,0.0303
14003.6494636,collector,275,97,27.1751,0.0201
14003.6690367,insight,274,108,23.1395,0.0201
14003.6720678,collector,276,100,22.6042,0.0149
14003.6977624,insight,275,102,28.7257,0.0193
14003.7008309,collector,277,99,28.7631,0.0287
14003.7227829,insight,276,99,25.0205,0.0215
14003.7274727,collector,278,104,26.6418,0.0184
14003.7489402,insight,277,98,26.1573,0.0316
14003.7550908,collector,279,107,27.6181,0.0249
14003.7768346,insight,278,98,27.8944,0.0257
14003.7800874,collector,280,100,24.9966,0.0151
14003.8030464,insight,279,98,26.2118,0.0279
14003.8061452,collector,281,101,26.0578,0.0208
14003.8289812,insight,280,105,25.9348,0.0530
14003.8309458,collector,282,99,24.8006,0.0120
14003.8555709,insight,281,99,26.5897,0.0176
14003.8576742,collector,283,103,26.7284,0.0163
14003.8852705,insight,282,108,29.6996,0.0246
14003.886162,collector,284,98,28.4878,0.0134
14003.9108181,insight,283,112,25.5476,0.0175
14003.9166923,collector,285,98,30.5303,0.0463
14003.9372084,insight,284,100,26.3903,0.0351
14003.9426173,collector,286,107,25.9250,0.0299
14003.9638306,insight,285,101,26.6222,0.0230
14003.9682508,collector,287,98,25.6335,0.0192
14003.988075,insight,286,104,24.2444,0.0416
14003.9930607,collector,288,98,24.8099,0.0449
14004.0134345,insight,287,104,25.3595,0.0242
14004.0189644,collector,289,100,25.9037,0.0159
14004.0415031,insight,288,108,28.0686,0.0221
14004.0449496,collector,290,103,25.9852,0.0202
14004.0669455,insight,289,101,25.4424,0.0312
14004.069052,collector,291,103,24.1024,0.0169
14004.0946641,insight,290,108,27.7186,0.0176
14004.0973296,collector,292,104,28.2776,0.0233
14004.1181491,insight,291,104,23.4850,0.0207
14004.1237774,collector,293,109,26.4478,0.0223
14004.1450762,insight,292,98,26.9271,0.0205
14004.148731,collector,294,106,24.9536,0.0175
14004.1720447,insight,293,99,26.9685,0.0231
14004.1739773,collector,295,101,25.2463,0.0260
14004.1993493,insight,294,98,27.3046,0.0365
14004.2013702,collector,296,102,27.3929,0.0149
14004.2245504,insight,295,100,25.2011,0.0169
14004.2282351,collector,297,110,26.8649,0.0157
14004.2516549,insight,296,109,27.1045,0.0187
14004.2566005,collector,298,105,28.3654,0.0172
14004.2782657,insight,297,108,26.6108,0.0197
14004.2833812,collector,299,107,26.7807,0.0262
14004.3038182,insight,298,99,25.5525,0.0162
14004.3077508,collector,300,101,24.3696,0.0405
14004.3330792,insight,299,100,29.2610,0.0324
14004.3350084,collector,301,103,27.2576,0.0192
14004.359941,insight,300,97,26.8618,0.0388
14004.3616278,collector,302,103,26.6194,0.0121
14004.3858011,insight,301,98,25.8601,0.0172
14004.389035,collector,303,108,27.4072,0.0253
14004.4100524,insight,302,105,24.2513,0.0363
14004.4137486,collector,304,98,24.7136,0.0372
14004.4358181,insight,303,104,25.7657,0.0208
14004.4405501,collector,305,99,26.8015,0.0171
14004.4625119,insight,304,107,26.6938,0.0375
14004.4672463,collector,306,98,26.6962,0.0150
14004.4878776,insight,305,100,25.3657,0.0541
14004.4903531,collector,307,100,23.1068,0.0374
14004.5139282,insight,306,105,26.0506,0.0171
14004.5157584,collector,308,99,25.4053,0.0167
14004.5384096,insight,307,99,24.4814,0.0161
14004.5419399,collector,309,100,26.1815,0.0262
14004.5645928,insight,308,98,26.1832,0.0205
14004.566056,collector,310,101,24.1161,0.0234
14004.5904865,insight,309,97,25.8937,0.0348
14004.5948301,collector,311,107,28.7741,0.0177
14004.6148022,insight,310,102,24.3157,0.0176
14004.6221506,collector,312,100,27.3205,0.0734
14004.6395389,insight,311,104,24.7367,0.0196
14004.6472448,collector,313,104,25.0942,0.0197
14004.6663179,insight,312,113,26.7790,0.0189
14004.673015,collector,314,111,25.7702,0.0173
14004.6909922,insight,313,99,24.6743,0.0240
14004.6990176,collector,315,100,26.0026,0.0335
14004.7187393,insight,314,101,27.7471,0.0189
14004.7243022,collector,316,107,25.2846,0.0186
14004.7452814,insight,315,97,26.5421,0.0328
14004.7514399,collector,317,100,27.1377,0.0283
14004.7701455,insight,316,98,24.8641,0.0347
14004.7782638,collector,318,105,26.8239,0.0169
14004.7968256,insight,317,99,26.6801,0.0280
14004.800944,collector,319,101,22.6802,0.0447
14004.8223172,insight,318,99,25.4916,0.0223
14004.823614,collector,320,110,22.6700,0.0207
14004.8472148,insight,319,102,24.8976,0.0191
14004.8504398,collector,321,101,26.8258,0.0390
14004.8726315,insight,320,102,25.4167,0.0287
14004.8776145,collector,322,106,27.1747,0.0150
14004.9027395,insight,321,105,30.1080,0.0247
14004.9053167,collector,323,100,27.7022,0.0277
14004.9285806,insight,322,104,25.8411,0.0178
14004.9346713,collector,324,101,29.3546,0.0253
14004.9548651,insight,323,103,26.2845,0.0463
14004.9622339,collector,325,101,27.5626,0.0534
14004.9788271,insight,324,104,23.9620,0.0433
14004.9898112,collector,326,102,27.5773,0.0443
14005.0051713,insight,325,100,26.3442,0.0217
14005.0143338,collector,327,102,24.5226,0.0262
14005.0315191,insight,326,107,26.3478,0.0184
14005.0407414,collector,328,101,26.4076,0.0299
14005.058645,insight,327,103,27.1259,0.0336
14005.0663973,collector,329,106,25.6559,0.0377
14005.0855618,insight,328,110,26.9168,0.0227
14005.0912122,collector,330,102,24.8149,0.0214
14005.1129675,insight,329,100,27.4057,0.0490
14005.1190112,collector,331,105,27.7990,0.0173
14005.1375371,insight,330,104,24.5696,0.0306
14005.1475253,collector,332,104,28.5141,0.0152
14005.1649813,insight,331,99,27.4442,0.0149
14005.1735075,collector,333,103,25.9822,0.0205
14005.1906219,insight,332,105,25.6406,0.0400
14005.1992618,collector,334,111,25.7543,0.0198
14005.2172041,insight,333,98,26.5822,0.0946
14005.2271474,collector,335,102,27.8856,0.0269
14005.2448217,insight,334,104,27.6176,0.0197
14005.2545575,collector,336,107,27.4101,0.0189
14005.273414,insight,335,105,28.5923,0.0310
14005.2836688,collector,337,98,29.1113,0.0409
14005.2990822,insight,336,100,25.6682,0.0178
14005.3094729,collector,338,98,25.8041,0.0270
14005.3253865,insight,337,101,26.3043,0.0454
14005.3359165,collector,339,101,26.4436,0.0167
14005.3538849,insight,338,106,28.4984,0.0699
14005.36423,collector,340,99,28.3135,0.0182
14005.3784626,insight,339,102,24.5777,0.0219
14005.3914457,collector,341,111,27.2157,0.0265
14005.4064117,insight,340,97,27.9491,0.0190
14005.4162484,collector,342,100,24.8027,0.0187
14005.4348219,insight,341,109,28.4102,0.0317
14005.442109,collector,343,103,25.8606,0.0275
14005.4611326,insight,342,98,26.3107,0.0227
14005.4663361,collector,344,102,24.2271,0.0423
14005.4870472,insight,343,104,25.9146,0.0278
14005.4917858,collector,345,101,25.4497,0.0324
14005.5141763,insight,344,110,27.1291,0.0483
14005.5164767,collector,346,109,24.6909,0.0160
14005.5413688,insight,345,108,27.1925,0.0368
14005.5440411,collector,347,100,27.5644,0.0246
14005.5690069,insight,346,99,27.6381,0.0194
14005.5718265,collector,348,103,27.7854,0.0271
14005.5946105,insight,347,98,25.6036,0.0370
14005.6019854,collector,349,109,30.1589,0.0236
14005.6200973,insight,348,97,25.4868,0.0421
14005.630123,collector,350,105,28.1376,0.0322
14005.6454718,insight,349,98,25.3745,0.0404
14005.6554566,collector,351,102,25.3336,0.0328
14005.6712131,insight,350,99,25.7413,0.0327
14005.681339,collector,352,104,25.8824,0.0207
14005.6982276,insight,351,98,27.0145,0.0217
14005.7091408,collector,353,108,27.8018,0.0190
14005.7263805,insight,352,98,28.1529,0.0404
14005.7359989,collector,354,102,26.8581,0.0168
14005.7535783,insight,353,98,27.1978,0.0214
14005.7612593,collector,355,101,25.2604,0.0322
14005.7814411,insight,354,100,27.8628,0.0155
14005.7925744,collector,356,105,31.3151,0.0210
14005.8073912,insight,355,100,25.9501,0.0167
14005.8203095,collector,357,106,27.7351,0.0364
14005.8356389,insight,356,98,28.2477,0.0170
14005.8506087,collector,358,98,30.2992,0.0331
14005.8616125,insight,357,98,25.9736,0.0244
14005.8781941,collector,359,105,27.5854,0.0203
14005.8911054,insight,358,98,29.4929,0.0215
14005.9075925,collector,360,100,29.3984,0.0337
14005.9190179,insight,359,100,27.9125,0.0181
14005.9311183,collector,361,99,23.5258,0.0194
14005.9450531,insight,360,98,26.0352,0.0207
14005.9571335,collector,362,99,26.0152,0.0194
14005.9700988,insight,361,100,25.0457,0.0318
14005.9848496,collector,363,101,27.7161,0.0187
14005.9969246,insight,362,105,26.8258,0.0444
14006.0125713,collector,364,102,27.7217,0.0296
14006.02285,insight,363,104,25.9254,0.0208
14006.0384528,collector,365,100,25.8815,0.0249
14006.0491534,insight,364,103,26.3034,0.0382
14006.0658058,collector,366,100,27.3530,0.0172
14006.0776689,insight,365,102,28.5155,0.0260
14006.0924882,collector,367,103,26.6824,0.0327
14006.1050997,insight,366,101,27.4308,0.0330
14006.1185153,collector,368,100,26.0271,0.0210
14006.1314871,insight,367,110,26.3874,0.0292
14006.1439041,collector,369,99,25.3888,0.0189
14006.157812,insight,368,110,26.3249,0.0225
14006.1746035,collector,370,106,30.6994,0.0358
14006.1841161,insight,369,98,26.3041,0.0234
14006.2012187,collector,371,104,26.6152,0.0372
14006.2079875,insight,370,106,23.8714,0.0175
14006.2271591,collector,372,100,25.9404,0.0409
14006.2356484,insight,371,107,27.6609,0.0197
14006.2551133,collector,373,102,27.9542,0.0319
14006.2620621,insight,372,108,26.4137,0.0455
14006.283178,collector,374,102,28.0647,0.0268
14006.2912409,insight,373,101,29.1788,0.0350
14006.3115287,collector,375,107,28.3507,0.0213
14006.3180864,insight,374,106,26.8455,0.0207
14006.3389408,collector,376,98,27.4121,0.0194
14006.3440652,insight,375,100,25.9788,0.0218
14006.3643674,collector,377,102,25.4266,0.0637
14006.368397,insight,376,99,24.3318,0.0197
14006.3936262,collector,378,100,29.2588,0.0254
14006.3950845,insight,377,98,26.6875,0.0141
14006.4183304,collector,379,108,24.7042,0.0246
14006.4216759,insight,378,104,26.5914,0.0326
14006.4425755,collector,380,99,24.2451,0.0292
14006.4473288,insight,379,99,25.6529,0.0323
14006.4665038,collector,381,109,23.9283,0.0281
14006.4737171,insight,380,98,26.3883,0.0160
14006.4950846,collector,382,104,28.5808,0.0253
14006.4994185,insight,381,98,25.7014,0.0254
14006.5221827,collector,383,102,27.0981,0.0323
14006.5244742,insight,382,98,25.0557,0.0260
14006.5500563,collector,384,99,27.8736,0.0340
14006.5520003,insight,383,98,27.5261,0.0140
14006.5738477,collector,385,106,23.7914,0.0202
14006.5784636,insight,384,107,26.4633,0.0326
14006.603137,collector,386,100,29.2893,0.0291
14006.6058024,insight,385,100,27.3388,0.0278
14006.6278268,collector,387,99,24.6898,0.0182
14006.6326586,insight,386,103,26.8562,0.0248
14006.6550317,collector,388,108,27.2049,0.0194
14006.6569533,insight,387,102,24.2947,0.0186
14006.6813318,collector,389,102,26.3001,0.0297
14006.6835738,insight,388,102,26.6205,0.0338
14006.7102612,collector,390,98,28.9294,0.0250
14006.7117086,insight,389,99,28.1348,0.0140
14006.739352,insight,390,105,27.6434,0.0321
14006.7657118,insight,391,104,26.3598,0.0501
14006.7749678,collector,391,3133,64.7066,0.1398
14006.7752608,insight,392,100,9.5490,0.0114
14006.7849737,insight,393,105,9.7129,0.0295
14006.7940165,insight,394,99,9.0428,0.0218
14006.803252,insight,395,102,9.2355,0.0416
14006.8130053,insight,396,99,9.7533,0.0520
14006.8226458,insight,397,104,9.6405,0.0261
14006.8324298,insight,398,105,9.7840,0.0183
14006.8419103,insight,399,105,9.4805,0.0224
14006.8520206,insight,400,106,10.1103,0.0387
14006.8616867,insight,401,100,9.6661,0.0526
14006.871104,insight,402,99,9.4173,0.0349
14006.8809642,insight,403,107,9.8602,0.0280
14006.8899694,insight,404,103,9.0052,0.0162
14006.8994847,insight,405,99,9.5153,0.0453
14006.9087404,insight,406,101,9.2557,0.0172
14006.9180499,insight,407,98,9.3095,0.0200
14006.9275365,insight,408,98,9.4866,0.0249
14006.93646,insight,409,99,8.9235,0.0198
14006.9454836,insight,410,99,9.0236,0.0168
14006.9556502,insight,411,104,10.1666,0.0180
14006.9646895,insight,412,103,9.0393,0.0242
14006.9737816,insight,413,112,9.0921,0.0305
14006.983451,insight,414,100,9.6694,0.0385
14006.9956013,insight,415,107,12.1503,0.0427
14007.0057301,insight,416,99,10.1288,0.0180
14007.0169448,insight,417,104,11.2147,0.0246
14007.0267026,insight,418,105,9.7578,0.0231
14007.0360055,insight,419,103,9.3029,0.0206
14007.0452253,insight,420,101,9.2198,0.0342
14007.0549051,insight,421,108,9.6798,0.0279
14007.0643177,insight,422,107,9.4126,0.0237
14007.0737758,insight,423,105,9.4581,0.0200
14007.0832521,insight,424,101,9.4763,0.0391
14007.0933427,insight,425,107,10.0906,0.0428
14007.1028301,insight,426,97,9.4874,0.0192
14007.1122096,insight,427,102,9.3795,0.0172
14007.1217634,insight,428,102,9.5538,0.0351
14007.131423,insight,429,110,9.6596,0.0191
14007.1418708,insight,430,103,10.4478,0.0407
14007.1517817,insight,431,101,9.9109,0.0184
14007.1612758,insight,432,104,9.4941,0.0207
14007.1701731,insight,433,100,8.8973,0.0234
14007.1800176,insight,434,103,9.8445,0.0536
14007.1896495,insight,435,101,9.6319,0.0195
14007.1986,insight,436,103,8.9505,0.0196
14007.2083334,insight,437,103,9.7334,0.0475
14007.2182621,insight,438,100,9.9287,0.0370
14007.2280724,insight,439,104,9.8103,0.0431
14007.2381247,insight,440,97,10.0523,0.0363
14007.2483139,insight,441,105,10.1892,0.0225
14007.2578241,insight,442,105,9.5102,0.0189
14007.2686239,insight,443,99,10.7998,0.0300
14007.277971,insight,444,99,9.3471,0.0324
14007.2879333,insight,445,101,9.9623,0.0314
14007.2975978,insight,446,108,9.6645,0.0225
14007.3073003,insight,447,108,9.7025,0.0468
14007.3169553,insight,448,98,9.6550,0.0339
14007.3269556,insight,449,99,10.0003,0.0222
14007.3361344,insight,450,101,9.1788,0.0237
14007.3451272,insight,451,104,8.9928,0.0198
