timestamp,power.draw [W],utilization.gpu [%],memory.used [MiB]
2025/11/27 17:03:17.655, 135.17 W, 99 %, 9727 MiB
2025/11/27 17:03:17.824, 135.25 W, 99 %, 9727 MiB
2025/11/27 17:03:17.993, 135.25 W, 99 %, 9727 MiB
2025/11/27 17:03:18.163, 135.25 W, 99 %, 9727 MiB
2025/11/27 17:03:18.333, 135.18 W, 100 %, 9727 MiB
2025/11/27 17:03:18.501, 135.18 W, 100 %, 9727 MiB
2025/11/27 17:03:18.670, 135.18 W, 100 %, 9727 MiB
2025/11/27 17:03:18.840, 135.03 W, 100 %, 9727 MiB
2025/11/27 17:03:19.009, 135.03 W, 100 %, 9727 MiB
2025/11/27 17:03:19.193, 135.03 W, 100 %, 9727 MiB
2025/11/27 17:03:19.361, 134.95 W, 99 %, 9727 MiB
2025/11/27 17:03:19.529, 134.95 W, 99 %, 9727 MiB
2025/11/27 17:03:19.698, 134.95 W, 99 %, 9727 MiB
2025/11/27 17:03:19.868, 135.12 W, 99 %, 9727 MiB
2025/11/27 17:03:20.036, 135.12 W, 99 %, 9727 MiB
2025/11/27 17:03:20.206, 135.12 W, 99 %, 9727 MiB
2025/11/27 17:03:20.374, 134.95 W, 100 %, 9727 MiB
2025/11/27 17:03:20.544, 134.95 W, 100 %, 9727 MiB
2025/11/27 17:03:20.714, 134.95 W, 100 %, 9727 MiB
2025/11/27 17:03:20.883, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:03:21.052, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:03:21.221, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:03:21.390, 135.35 W, 100 %, 9727 MiB
2025/11/27 17:03:21.559, 135.35 W, 100 %, 9727 MiB
2025/11/27 17:03:21.729, 135.35 W, 100 %, 9727 MiB
2025/11/27 17:03:21.897, 134.73 W, 100 %, 9727 MiB
2025/11/27 17:03:22.066, 134.73 W, 100 %, 9727 MiB
2025/11/27 17:03:22.236, 134.73 W, 100 %, 9727 MiB
2025/11/27 17:03:22.419, 134.94 W, 100 %, 9727 MiB
2025/11/27 17:03:22.588, 134.94 W, 100 %, 9727 MiB
2025/11/27 17:03:22.757, 134.94 W, 100 %, 9727 MiB
2025/11/27 17:03:22.927, 135.10 W, 100 %, 9727 MiB
2025/11/27 17:03:23.097, 135.10 W, 100 %, 9727 MiB
2025/11/27 17:03:23.267, 135.10 W, 100 %, 9727 MiB
2025/11/27 17:03:23.437, 134.97 W, 100 %, 9727 MiB
2025/11/27 17:03:23.606, 134.97 W, 100 %, 9727 MiB
2025/11/27 17:03:23.775, 134.97 W, 100 %, 9727 MiB
2025/11/27 17:03:23.945, 134.88 W, 100 %, 9727 MiB
2025/11/27 17:03:24.129, 134.88 W, 100 %, 9727 MiB
2025/11/27 17:03:24.299, 134.62 W, 99 %, 9727 MiB
2025/11/27 17:03:24.470, 134.62 W, 99 %, 9727 MiB
2025/11/27 17:03:24.624, 134.62 W, 99 %, 9727 MiB
2025/11/27 17:03:24.794, 134.47 W, 99 %, 9727 MiB
2025/11/27 17:03:24.964, 134.47 W, 99 %, 9727 MiB
2025/11/27 17:03:25.133, 134.47 W, 99 %, 9727 MiB
2025/11/27 17:03:25.303, 134.49 W, 99 %, 9727 MiB
2025/11/27 17:03:25.472, 134.49 W, 99 %, 9727 MiB
2025/11/27 17:03:25.643, 134.49 W, 99 %, 9727 MiB
2025/11/27 17:03:25.812, 135.18 W, 99 %, 9727 MiB
2025/11/27 17:03:25.981, 135.18 W, 99 %, 9727 MiB
2025/11/27 17:03:26.151, 135.18 W, 99 %, 9727 MiB
2025/11/27 17:03:26.320, 134.79 W, 100 %, 9727 MiB
2025/11/27 17:03:26.489, 134.79 W, 100 %, 9727 MiB
2025/11/27 17:03:26.657, 134.79 W, 100 %, 9727 MiB
2025/11/27 17:03:26.826, 134.78 W, 100 %, 9727 MiB
2025/11/27 17:03:26.995, 134.78 W, 100 %, 9727 MiB
2025/11/27 17:03:27.165, 134.78 W, 100 %, 9727 MiB
2025/11/27 17:03:27.332, 134.90 W, 100 %, 9727 MiB
2025/11/27 17:03:27.501, 134.90 W, 100 %, 9727 MiB
2025/11/27 17:03:27.669, 134.90 W, 100 %, 9727 MiB
2025/11/27 17:03:27.838, 134.70 W, 100 %, 9727 MiB
2025/11/27 17:03:28.007, 134.70 W, 100 %, 9727 MiB
2025/11/27 17:03:28.176, 134.70 W, 100 %, 9727 MiB
2025/11/27 17:03:28.361, 134.36 W, 100 %, 9727 MiB
2025/11/27 17:03:28.529, 134.36 W, 100 %, 9727 MiB
2025/11/27 17:03:28.699, 134.36 W, 100 %, 9727 MiB
2025/11/27 17:03:28.867, 134.88 W, 100 %, 9727 MiB
2025/11/27 17:03:29.037, 134.88 W, 100 %, 9727 MiB
2025/11/27 17:03:29.207, 134.88 W, 100 %, 9727 MiB
2025/11/27 17:03:29.378, 135.53 W, 100 %, 9727 MiB
2025/11/27 17:03:29.543, 135.53 W, 100 %, 9727 MiB
2025/11/27 17:03:29.712, 135.53 W, 100 %, 9727 MiB
2025/11/27 17:03:29.866, 135.27 W, 100 %, 9727 MiB
2025/11/27 17:03:30.035, 135.27 W, 100 %, 9727 MiB
2025/11/27 17:03:30.204, 135.27 W, 100 %, 9727 MiB
2025/11/27 17:03:30.374, 135.28 W, 100 %, 9727 MiB
2025/11/27 17:03:30.543, 135.28 W, 100 %, 9727 MiB
2025/11/27 17:03:30.713, 135.28 W, 100 %, 9727 MiB
2025/11/27 17:03:30.881, 134.74 W, 100 %, 9727 MiB
2025/11/27 17:03:31.051, 134.74 W, 100 %, 9727 MiB
2025/11/27 17:03:31.220, 134.74 W, 100 %, 9727 MiB
2025/11/27 17:03:31.388, 135.11 W, 100 %, 9727 MiB
2025/11/27 17:03:31.571, 135.11 W, 100 %, 9727 MiB
2025/11/27 17:03:31.740, 135.11 W, 100 %, 9727 MiB
2025/11/27 17:03:31.910, 135.23 W, 100 %, 9727 MiB
2025/11/27 17:03:32.094, 135.23 W, 100 %, 9727 MiB
2025/11/27 17:03:32.262, 135.23 W, 100 %, 9727 MiB
2025/11/27 17:03:32.447, 135.43 W, 100 %, 9727 MiB
2025/11/27 17:03:32.616, 135.43 W, 100 %, 9727 MiB
2025/11/27 17:03:32.785, 135.62 W, 100 %, 9727 MiB
2025/11/27 17:03:32.954, 135.62 W, 100 %, 9727 MiB
2025/11/27 17:03:33.122, 135.62 W, 100 %, 9727 MiB
2025/11/27 17:03:33.293, 136.88 W, 84 %, 9727 MiB
2025/11/27 17:03:33.461, 136.88 W, 84 %, 9727 MiB
2025/11/27 17:03:33.630, 136.88 W, 84 %, 9727 MiB
2025/11/27 17:03:33.798, 142.71 W, 84 %, 9727 MiB
2025/11/27 17:03:33.968, 142.71 W, 84 %, 9727 MiB
2025/11/27 17:03:34.138, 142.71 W, 84 %, 9727 MiB
2025/11/27 17:03:34.307, 149.03 W, 82 %, 9727 MiB
2025/11/27 17:03:34.477, 149.03 W, 82 %, 9727 MiB
2025/11/27 17:03:34.647, 149.03 W, 82 %, 9727 MiB
2025/11/27 17:03:34.816, 148.84 W, 82 %, 9727 MiB
2025/11/27 17:03:34.986, 148.84 W, 82 %, 9727 MiB
2025/11/27 17:03:35.155, 148.84 W, 82 %, 9727 MiB
2025/11/27 17:03:35.324, 148.73 W, 83 %, 9727 MiB
2025/11/27 17:03:35.495, 148.73 W, 83 %, 9727 MiB
2025/11/27 17:03:35.664, 148.73 W, 83 %, 9727 MiB
2025/11/27 17:03:35.833, 148.97 W, 83 %, 9727 MiB
2025/11/27 17:03:36.002, 148.97 W, 83 %, 9727 MiB
2025/11/27 17:03:36.172, 148.97 W, 83 %, 9727 MiB
2025/11/27 17:03:36.339, 149.20 W, 83 %, 9727 MiB
2025/11/27 17:03:36.522, 149.20 W, 83 %, 9727 MiB
2025/11/27 17:03:36.678, 149.20 W, 83 %, 9727 MiB
2025/11/27 17:03:36.848, 120.54 W, 83 %, 9727 MiB
2025/11/27 17:03:37.032, 120.54 W, 83 %, 9727 MiB
2025/11/27 17:03:37.201, 120.54 W, 83 %, 9727 MiB
2025/11/27 17:03:37.369, 116.78 W, 100 %, 9727 MiB
2025/11/27 17:03:37.538, 116.78 W, 100 %, 9727 MiB
2025/11/27 17:03:37.708, 116.78 W, 100 %, 9727 MiB
2025/11/27 17:03:37.878, 126.29 W, 100 %, 9727 MiB
2025/11/27 17:03:38.048, 126.29 W, 100 %, 9727 MiB
2025/11/27 17:03:38.217, 126.29 W, 100 %, 9727 MiB
2025/11/27 17:03:38.386, 134.38 W, 100 %, 9727 MiB
2025/11/27 17:03:38.555, 134.38 W, 100 %, 9727 MiB
2025/11/27 17:03:38.740, 134.38 W, 100 %, 9727 MiB
2025/11/27 17:03:38.909, 134.36 W, 100 %, 9727 MiB
2025/11/27 17:03:39.078, 134.36 W, 100 %, 9727 MiB
2025/11/27 17:03:39.247, 134.36 W, 100 %, 9727 MiB
2025/11/27 17:03:39.416, 134.22 W, 100 %, 9727 MiB
2025/11/27 17:03:39.585, 134.22 W, 100 %, 9727 MiB
2025/11/27 17:03:39.752, 134.22 W, 100 %, 9727 MiB
2025/11/27 17:03:39.920, 134.85 W, 100 %, 9727 MiB
2025/11/27 17:03:40.089, 134.85 W, 100 %, 9727 MiB
2025/11/27 17:03:40.258, 134.85 W, 100 %, 9727 MiB
2025/11/27 17:03:40.427, 135.09 W, 100 %, 9727 MiB
2025/11/27 17:03:40.595, 135.09 W, 100 %, 9727 MiB
2025/11/27 17:03:40.764, 135.09 W, 100 %, 9727 MiB
2025/11/27 17:03:40.933, 134.72 W, 100 %, 9727 MiB
2025/11/27 17:03:41.101, 134.72 W, 100 %, 9727 MiB
2025/11/27 17:03:41.269, 134.72 W, 100 %, 9727 MiB
2025/11/27 17:03:41.438, 134.80 W, 100 %, 9727 MiB
2025/11/27 17:03:41.609, 134.80 W, 100 %, 9727 MiB
2025/11/27 17:03:41.777, 134.80 W, 100 %, 9727 MiB
2025/11/27 17:03:41.962, 134.83 W, 100 %, 9727 MiB
2025/11/27 17:03:42.128, 134.83 W, 100 %, 9727 MiB
2025/11/27 17:03:42.298, 134.97 W, 100 %, 9727 MiB
2025/11/27 17:03:42.467, 134.97 W, 100 %, 9727 MiB
2025/11/27 17:03:42.636, 134.97 W, 100 %, 9727 MiB
2025/11/27 17:03:42.805, 135.31 W, 100 %, 9727 MiB
2025/11/27 17:03:42.974, 135.31 W, 100 %, 9727 MiB
2025/11/27 17:03:43.143, 135.31 W, 100 %, 9727 MiB
2025/11/27 17:03:43.314, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:03:43.483, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:03:43.652, 134.81 W, 100 %, 9727 MiB
2025/11/27 17:03:43.821, 134.73 W, 100 %, 9727 MiB
2025/11/27 17:03:43.991, 134.73 W, 100 %, 9727 MiB
2025/11/27 17:03:44.159, 134.73 W, 100 %, 9727 MiB
2025/11/27 17:03:44.329, 134.50 W, 100 %, 9727 MiB
2025/11/27 17:03:44.502, 134.50 W, 100 %, 9727 MiB
2025/11/27 17:03:44.668, 134.50 W, 100 %, 9727 MiB
2025/11/27 17:03:44.822, 135.45 W, 100 %, 9727 MiB
2025/11/27 17:03:44.992, 135.45 W, 100 %, 9727 MiB
2025/11/27 17:03:45.161, 135.45 W, 100 %, 9727 MiB
2025/11/27 17:03:45.331, 136.08 W, 100 %, 9727 MiB
2025/11/27 17:03:45.501, 136.08 W, 100 %, 9727 MiB
2025/11/27 17:03:45.668, 136.08 W, 100 %, 9727 MiB
2025/11/27 17:03:45.837, 135.72 W, 100 %, 9727 MiB
2025/11/27 17:03:46.021, 135.72 W, 100 %, 9727 MiB
2025/11/27 17:03:46.191, 135.72 W, 100 %, 9727 MiB
2025/11/27 17:03:46.361, 134.96 W, 100 %, 9727 MiB
2025/11/27 17:03:46.530, 134.96 W, 100 %, 9727 MiB
2025/11/27 17:03:46.698, 134.96 W, 100 %, 9727 MiB
2025/11/27 17:03:46.866, 134.80 W, 100 %, 9727 MiB
2025/11/27 17:03:47.035, 134.80 W, 100 %, 9727 MiB
2025/11/27 17:03:47.204, 134.80 W, 100 %, 9727 MiB
2025/11/27 17:03:47.374, 135.41 W, 100 %, 9727 MiB
2025/11/27 17:03:47.544, 135.41 W, 100 %, 9727 MiB
2025/11/27 17:03:47.698, 135.41 W, 100 %, 9727 MiB
2025/11/27 17:03:47.866, 135.21 W, 100 %, 9727 MiB
2025/11/27 17:03:48.036, 135.21 W, 100 %, 9727 MiB
2025/11/27 17:03:48.206, 135.21 W, 100 %, 9727 MiB
2025/11/27 17:03:48.375, 134.67 W, 97 %, 9727 MiB
2025/11/27 17:03:48.544, 134.67 W, 97 %, 9727 MiB
2025/11/27 17:03:48.713, 134.67 W, 97 %, 9727 MiB
2025/11/27 17:03:48.881, 135.15 W, 97 %, 9727 MiB
2025/11/27 17:03:49.051, 135.15 W, 97 %, 9727 MiB
2025/11/27 17:03:49.219, 135.15 W, 97 %, 9727 MiB
2025/11/27 17:03:49.373, 135.50 W, 100 %, 9727 MiB
2025/11/27 17:03:49.541, 135.50 W, 100 %, 9727 MiB
2025/11/27 17:03:49.710, 135.50 W, 100 %, 9727 MiB
2025/11/27 17:03:49.879, 135.48 W, 100 %, 9727 MiB
2025/11/27 17:03:50.048, 135.48 W, 100 %, 9727 MiB
2025/11/27 17:03:50.216, 135.48 W, 100 %, 9727 MiB
2025/11/27 17:03:50.384, 135.22 W, 100 %, 9727 MiB
2025/11/27 17:03:50.555, 135.22 W, 100 %, 9727 MiB
2025/11/27 17:03:50.722, 135.22 W, 100 %, 9727 MiB
2025/11/27 17:03:50.891, 135.25 W, 100 %, 9727 MiB
2025/11/27 17:03:51.061, 135.25 W, 100 %, 9727 MiB
2025/11/27 17:03:51.231, 135.25 W, 100 %, 9727 MiB
2025/11/27 17:03:51.401, 135.40 W, 100 %, 9727 MiB
2025/11/27 17:03:51.586, 135.40 W, 100 %, 9727 MiB
2025/11/27 17:03:51.756, 135.40 W, 100 %, 9727 MiB
2025/11/27 17:03:51.925, 135.76 W, 100 %, 9727 MiB
2025/11/27 17:03:52.078, 135.76 W, 100 %, 9727 MiB
2025/11/27 17:03:52.231, 135.76 W, 100 %, 9727 MiB
2025/11/27 17:03:52.400, 136.28 W, 100 %, 9727 MiB
2025/11/27 17:03:52.584, 136.28 W, 100 %, 9727 MiB
2025/11/27 17:03:52.754, 136.28 W, 100 %, 9727 MiB
2025/11/27 17:03:52.923, 136.90 W, 100 %, 9727 MiB
2025/11/27 17:03:53.093, 136.90 W, 100 %, 9727 MiB
2025/11/27 17:03:53.261, 136.90 W, 100 %, 9727 MiB
2025/11/27 17:03:53.430, 136.00 W, 100 %, 9727 MiB
2025/11/27 17:03:53.600, 136.00 W, 100 %, 9727 MiB
2025/11/27 17:03:53.769, 136.00 W, 100 %, 9727 MiB
2025/11/27 17:03:53.938, 135.98 W, 100 %, 9727 MiB
2025/11/27 17:03:54.093, 135.98 W, 100 %, 9727 MiB
2025/11/27 17:03:54.262, 135.98 W, 100 %, 9727 MiB
2025/11/27 17:03:54.432, 136.29 W, 100 %, 9727 MiB
2025/11/27 17:03:54.601, 136.29 W, 100 %, 9727 MiB
2025/11/27 17:03:54.770, 136.29 W, 100 %, 9727 MiB
2025/11/27 17:03:54.939, 135.48 W, 100 %, 9727 MiB
2025/11/27 17:03:55.107, 135.48 W, 100 %, 9727 MiB
2025/11/27 17:03:55.277, 135.48 W, 100 %, 9727 MiB
2025/11/27 17:03:55.460, 134.67 W, 100 %, 9727 MiB
2025/11/27 17:03:55.629, 134.67 W, 100 %, 9727 MiB
2025/11/27 17:03:55.798, 135.25 W, 100 %, 9727 MiB
2025/11/27 17:03:55.967, 135.25 W, 100 %, 9727 MiB
2025/11/27 17:03:56.136, 135.25 W, 100 %, 9727 MiB
2025/11/27 17:03:56.305, 135.55 W, 100 %, 9727 MiB
2025/11/27 17:03:56.473, 135.55 W, 100 %, 9727 MiB
2025/11/27 17:03:56.643, 135.55 W, 100 %, 9727 MiB
2025/11/27 17:03:56.813, 135.24 W, 100 %, 9727 MiB
2025/11/27 17:03:56.981, 135.24 W, 100 %, 9727 MiB
2025/11/27 17:03:57.150, 135.24 W, 100 %, 9727 MiB
2025/11/27 17:03:57.320, 134.53 W, 100 %, 9727 MiB
2025/11/27 17:03:57.490, 134.53 W, 100 %, 9727 MiB
2025/11/27 17:03:57.676, 134.53 W, 100 %, 9727 MiB
2025/11/27 17:03:57.845, 139.26 W, 100 %, 9727 MiB
2025/11/27 17:03:57.998, 139.26 W, 100 %, 9727 MiB
2025/11/27 17:03:58.182, 139.26 W, 100 %, 9727 MiB
2025/11/27 17:03:58.351, 144.07 W, 99 %, 9727 MiB
2025/11/27 17:03:58.521, 144.07 W, 99 %, 9727 MiB
2025/11/27 17:03:58.689, 144.07 W, 99 %, 9727 MiB
2025/11/27 17:03:58.858, 141.87 W, 99 %, 9727 MiB
2025/11/27 17:03:59.028, 141.87 W, 99 %, 9727 MiB
2025/11/27 17:03:59.212, 141.87 W, 99 %, 9727 MiB
2025/11/27 17:03:59.382, 136.79 W, 78 %, 9727 MiB
2025/11/27 17:03:59.538, 136.79 W, 78 %, 9727 MiB
2025/11/27 17:03:59.707, 136.79 W, 78 %, 9727 MiB
2025/11/27 17:03:59.876, 142.25 W, 78 %, 9727 MiB
2025/11/27 17:04:00.045, 142.25 W, 78 %, 9727 MiB
2025/11/27 17:04:00.213, 142.25 W, 78 %, 9727 MiB
2025/11/27 17:04:00.378, 142.24 W, 99 %, 9727 MiB
2025/11/27 17:04:00.547, 142.24 W, 99 %, 9727 MiB
2025/11/27 17:04:00.714, 142.24 W, 99 %, 9727 MiB
2025/11/27 17:04:00.884, 134.91 W, 99 %, 9727 MiB
2025/11/27 17:04:01.053, 134.91 W, 99 %, 9727 MiB
2025/11/27 17:04:01.223, 134.91 W, 99 %, 9727 MiB
2025/11/27 17:04:01.408, 134.70 W, 99 %, 9727 MiB
2025/11/27 17:04:01.579, 134.70 W, 99 %, 9727 MiB
2025/11/27 17:04:01.747, 134.70 W, 99 %, 9727 MiB
2025/11/27 17:04:01.916, 134.97 W, 99 %, 9727 MiB
2025/11/27 17:04:02.084, 134.97 W, 99 %, 9727 MiB
2025/11/27 17:04:02.237, 134.97 W, 99 %, 9727 MiB
2025/11/27 17:04:02.406, 135.95 W, 100 %, 9727 MiB
2025/11/27 17:04:02.574, 135.95 W, 100 %, 9727 MiB
2025/11/27 17:04:02.742, 135.95 W, 100 %, 9727 MiB
2025/11/27 17:04:02.912, 136.01 W, 100 %, 9727 MiB
2025/11/27 17:04:03.066, 136.01 W, 100 %, 9727 MiB
2025/11/27 17:04:03.235, 136.01 W, 100 %, 9727 MiB
2025/11/27 17:04:03.404, 136.00 W, 100 %, 9727 MiB
2025/11/27 17:04:03.573, 136.00 W, 100 %, 9727 MiB
2025/11/27 17:04:03.743, 136.00 W, 100 %, 9727 MiB
2025/11/27 17:04:03.927, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:04:04.097, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:04:04.266, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:04:04.435, 135.65 W, 100 %, 9727 MiB
2025/11/27 17:04:04.589, 135.65 W, 100 %, 9727 MiB
2025/11/27 17:04:04.758, 135.65 W, 100 %, 9727 MiB
2025/11/27 17:04:04.928, 135.45 W, 100 %, 9727 MiB
2025/11/27 17:04:05.097, 135.45 W, 100 %, 9727 MiB
2025/11/27 17:04:05.266, 135.45 W, 100 %, 9727 MiB
2025/11/27 17:04:05.435, 135.18 W, 100 %, 9727 MiB
2025/11/27 17:04:05.604, 135.18 W, 100 %, 9727 MiB
2025/11/27 17:04:05.773, 135.18 W, 100 %, 9727 MiB
2025/11/27 17:04:05.943, 134.84 W, 100 %, 9727 MiB
2025/11/27 17:04:06.111, 134.84 W, 100 %, 9727 MiB
2025/11/27 17:04:06.280, 134.84 W, 100 %, 9727 MiB
2025/11/27 17:04:06.450, 135.37 W, 100 %, 9727 MiB
2025/11/27 17:04:06.619, 135.37 W, 100 %, 9727 MiB
2025/11/27 17:04:06.787, 135.63 W, 100 %, 9727 MiB
2025/11/27 17:04:06.958, 135.63 W, 100 %, 9727 MiB
2025/11/27 17:04:07.127, 135.63 W, 100 %, 9727 MiB
2025/11/27 17:04:07.297, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:04:07.467, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:04:07.635, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:04:07.803, 135.82 W, 100 %, 9727 MiB
2025/11/27 17:04:07.973, 135.82 W, 100 %, 9727 MiB
2025/11/27 17:04:08.157, 135.82 W, 100 %, 9727 MiB
2025/11/27 17:04:08.327, 135.90 W, 100 %, 9727 MiB
2025/11/27 17:04:08.496, 135.90 W, 100 %, 9727 MiB
2025/11/27 17:04:08.666, 135.90 W, 100 %, 9727 MiB
2025/11/27 17:04:08.834, 135.13 W, 100 %, 9727 MiB
2025/11/27 17:04:09.002, 135.13 W, 100 %, 9727 MiB
2025/11/27 17:04:09.171, 135.13 W, 100 %, 9727 MiB
2025/11/27 17:04:09.341, 134.75 W, 100 %, 9727 MiB
2025/11/27 17:04:09.509, 134.75 W, 100 %, 9727 MiB
2025/11/27 17:04:09.680, 134.75 W, 100 %, 9727 MiB
2025/11/27 17:04:09.862, 135.25 W, 100 %, 9727 MiB
2025/11/27 17:04:10.032, 135.25 W, 100 %, 9727 MiB
2025/11/27 17:04:10.201, 135.25 W, 100 %, 9727 MiB
2025/11/27 17:04:10.370, 135.88 W, 100 %, 9727 MiB
2025/11/27 17:04:10.539, 135.88 W, 100 %, 9727 MiB
2025/11/27 17:04:10.709, 135.88 W, 100 %, 9727 MiB
2025/11/27 17:04:10.879, 135.63 W, 100 %, 9727 MiB
2025/11/27 17:04:11.048, 135.63 W, 100 %, 9727 MiB
2025/11/27 17:04:11.217, 135.63 W, 100 %, 9727 MiB
2025/11/27 17:04:11.387, 134.15 W, 99 %, 9727 MiB
2025/11/27 17:04:11.555, 134.15 W, 99 %, 9727 MiB
2025/11/27 17:04:11.739, 134.15 W, 99 %, 9727 MiB
2025/11/27 17:04:11.908, 133.63 W, 99 %, 9727 MiB
2025/11/27 17:04:12.075, 133.63 W, 99 %, 9727 MiB
2025/11/27 17:04:12.245, 133.63 W, 99 %, 9727 MiB
2025/11/27 17:04:12.414, 134.86 W, 100 %, 9727 MiB
2025/11/27 17:04:12.584, 134.86 W, 100 %, 9727 MiB
2025/11/27 17:04:12.754, 134.86 W, 100 %, 9727 MiB
2025/11/27 17:04:12.922, 135.42 W, 100 %, 9727 MiB
2025/11/27 17:04:13.090, 135.42 W, 100 %, 9727 MiB
2025/11/27 17:04:13.260, 135.42 W, 100 %, 9727 MiB
2025/11/27 17:04:13.429, 135.20 W, 100 %, 9727 MiB
2025/11/27 17:04:13.596, 135.20 W, 100 %, 9727 MiB
2025/11/27 17:04:13.766, 135.20 W, 100 %, 9727 MiB
2025/11/27 17:04:13.935, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:04:14.104, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:04:14.273, 135.83 W, 100 %, 9727 MiB
2025/11/27 17:04:14.427, 136.65 W, 100 %, 9727 MiB
2025/11/27 17:04:14.613, 136.65 W, 100 %, 9727 MiB
2025/11/27 17:04:14.780, 136.65 W, 100 %, 9727 MiB
2025/11/27 17:04:14.949, 137.24 W, 100 %, 9727 MiB
2025/11/27 17:04:15.118, 137.24 W, 100 %, 9727 MiB
2025/11/27 17:04:15.288, 136.06 W, 100 %, 9727 MiB
2025/11/27 17:04:15.457, 136.06 W, 100 %, 9727 MiB
2025/11/27 17:04:15.625, 136.06 W, 100 %, 9727 MiB
2025/11/27 17:04:15.793, 135.12 W, 100 %, 9727 MiB
2025/11/27 17:04:15.962, 135.12 W, 100 %, 9727 MiB
2025/11/27 17:04:16.131, 135.12 W, 100 %, 9727 MiB
2025/11/27 17:04:16.300, 135.27 W, 100 %, 9727 MiB
2025/11/27 17:04:16.469, 135.27 W, 100 %, 9727 MiB
2025/11/27 17:04:16.637, 135.27 W, 100 %, 9727 MiB
2025/11/27 17:04:16.821, 135.09 W, 100 %, 9727 MiB
2025/11/27 17:04:16.990, 135.09 W, 100 %, 9727 MiB
2025/11/27 17:04:17.158, 135.09 W, 100 %, 9727 MiB
2025/11/27 17:04:17.326, 135.28 W, 100 %, 9727 MiB
2025/11/27 17:04:17.496, 135.28 W, 100 %, 9727 MiB
2025/11/27 17:04:17.664, 135.28 W, 100 %, 9727 MiB
2025/11/27 17:04:17.834, 134.42 W, 100 %, 9727 MiB
2025/11/27 17:04:18.003, 134.42 W, 100 %, 9727 MiB
2025/11/27 17:04:18.173, 134.42 W, 100 %, 9727 MiB
2025/11/27 17:04:18.342, 134.54 W, 100 %, 9727 MiB
2025/11/27 17:04:18.512, 134.54 W, 100 %, 9727 MiB
2025/11/27 17:04:18.680, 134.54 W, 100 %, 9727 MiB
2025/11/27 17:04:18.849, 135.33 W, 100 %, 9727 MiB
2025/11/27 17:04:19.016, 135.33 W, 100 %, 9727 MiB
2025/11/27 17:04:19.186, 135.33 W, 100 %, 9727 MiB
2025/11/27 17:04:19.356, 135.87 W, 100 %, 9727 MiB
2025/11/27 17:04:19.525, 135.87 W, 100 %, 9727 MiB
2025/11/27 17:04:19.694, 135.87 W, 100 %, 9727 MiB
2025/11/27 17:04:19.863, 135.88 W, 100 %, 9727 MiB
2025/11/27 17:04:20.048, 135.88 W, 100 %, 9727 MiB
2025/11/27 17:04:20.219, 135.88 W, 100 %, 9727 MiB
2025/11/27 17:04:20.388, 135.73 W, 99 %, 9727 MiB
2025/11/27 17:04:20.558, 135.73 W, 99 %, 9727 MiB
2025/11/27 17:04:20.728, 135.73 W, 99 %, 9727 MiB
2025/11/27 17:04:20.897, 135.95 W, 99 %, 9727 MiB
2025/11/27 17:04:21.067, 135.95 W, 99 %, 9727 MiB
2025/11/27 17:04:21.235, 135.95 W, 99 %, 9727 MiB
2025/11/27 17:04:21.405, 136.18 W, 100 %, 9727 MiB
2025/11/27 17:04:21.574, 136.18 W, 100 %, 9727 MiB
2025/11/27 17:04:21.758, 136.18 W, 100 %, 9727 MiB
2025/11/27 17:04:21.927, 136.49 W, 100 %, 9727 MiB
2025/11/27 17:04:22.096, 136.49 W, 100 %, 9727 MiB
2025/11/27 17:04:22.266, 136.49 W, 100 %, 9727 MiB
2025/11/27 17:04:22.434, 136.09 W, 100 %, 9727 MiB
2025/11/27 17:04:22.604, 136.09 W, 100 %, 9727 MiB
2025/11/27 17:04:22.771, 136.09 W, 100 %, 9727 MiB
2025/11/27 17:04:22.940, 135.88 W, 100 %, 9727 MiB
2025/11/27 17:04:23.110, 135.88 W, 100 %, 9727 MiB
2025/11/27 17:04:23.280, 135.88 W, 100 %, 9727 MiB
2025/11/27 17:04:23.449, 135.70 W, 99 %, 9727 MiB
2025/11/27 17:04:23.619, 135.70 W, 99 %, 9727 MiB
2025/11/27 17:04:23.789, 136.00 W, 99 %, 9727 MiB
2025/11/27 17:04:23.973, 136.00 W, 99 %, 9727 MiB
2025/11/27 17:04:24.143, 136.00 W, 99 %, 9727 MiB
2025/11/27 17:04:24.313, 135.18 W, 99 %, 9727 MiB
2025/11/27 17:04:24.482, 135.18 W, 99 %, 9727 MiB
2025/11/27 17:04:24.652, 135.18 W, 99 %, 9727 MiB
2025/11/27 17:04:24.820, 134.47 W, 99 %, 9727 MiB
2025/11/27 17:04:24.989, 134.47 W, 99 %, 9727 MiB
2025/11/27 17:04:25.159, 134.47 W, 99 %, 9727 MiB
