timestamp,power.draw [W],utilization.gpu [%],memory.used [MiB]
2025/11/27 17:08:56.266, 137.79 W, 100 %, 9499 MiB
2025/11/27 17:08:56.437, 137.30 W, 100 %, 9499 MiB
2025/11/27 17:08:56.608, 137.30 W, 100 %, 9499 MiB
2025/11/27 17:08:56.764, 137.30 W, 100 %, 9499 MiB
2025/11/27 17:08:56.933, 138.20 W, 100 %, 9499 MiB
2025/11/27 17:08:57.089, 138.20 W, 100 %, 9499 MiB
2025/11/27 17:08:57.243, 138.20 W, 100 %, 9499 MiB
2025/11/27 17:08:57.399, 138.21 W, 99 %, 9499 MiB
2025/11/27 17:08:57.554, 138.21 W, 99 %, 9499 MiB
2025/11/27 17:08:57.708, 138.21 W, 99 %, 9499 MiB
2025/11/27 17:08:57.880, 137.71 W, 99 %, 9499 MiB
2025/11/27 17:08:58.064, 137.71 W, 99 %, 9499 MiB
2025/11/27 17:08:58.250, 137.71 W, 99 %, 9499 MiB
2025/11/27 17:08:58.405, 137.25 W, 99 %, 9499 MiB
2025/11/27 17:08:58.575, 137.25 W, 99 %, 9499 MiB
2025/11/27 17:08:58.745, 137.25 W, 99 %, 9499 MiB
2025/11/27 17:08:58.898, 137.54 W, 99 %, 9499 MiB
2025/11/27 17:08:59.069, 137.54 W, 99 %, 9499 MiB
2025/11/27 17:08:59.238, 137.54 W, 99 %, 9499 MiB
2025/11/27 17:08:59.393, 138.42 W, 100 %, 9499 MiB
2025/11/27 17:08:59.549, 138.42 W, 100 %, 9499 MiB
2025/11/27 17:08:59.703, 138.42 W, 100 %, 9499 MiB
2025/11/27 17:08:59.858, 139.56 W, 100 %, 9499 MiB
2025/11/27 17:09:00.011, 139.56 W, 100 %, 9499 MiB
2025/11/27 17:09:00.183, 139.56 W, 100 %, 9499 MiB
2025/11/27 17:09:00.356, 138.92 W, 98 %, 9499 MiB
2025/11/27 17:09:00.511, 138.92 W, 98 %, 9499 MiB
2025/11/27 17:09:00.666, 138.92 W, 98 %, 9499 MiB
2025/11/27 17:09:00.821, 137.99 W, 98 %, 9499 MiB
2025/11/27 17:09:00.993, 137.99 W, 98 %, 9499 MiB
2025/11/27 17:09:01.162, 137.99 W, 98 %, 9499 MiB
2025/11/27 17:09:01.332, 137.65 W, 100 %, 9499 MiB
2025/11/27 17:09:01.504, 137.65 W, 100 %, 9499 MiB
2025/11/27 17:09:01.673, 137.65 W, 100 %, 9499 MiB
2025/11/27 17:09:01.828, 138.60 W, 100 %, 9499 MiB
2025/11/27 17:09:01.984, 138.60 W, 100 %, 9499 MiB
2025/11/27 17:09:02.153, 138.60 W, 100 %, 9499 MiB
2025/11/27 17:09:02.309, 138.64 W, 100 %, 9499 MiB
2025/11/27 17:09:02.495, 138.64 W, 100 %, 9499 MiB
2025/11/27 17:09:02.665, 138.64 W, 100 %, 9499 MiB
2025/11/27 17:09:02.835, 139.28 W, 100 %, 9499 MiB
2025/11/27 17:09:03.006, 139.28 W, 100 %, 9499 MiB
2025/11/27 17:09:03.177, 139.28 W, 100 %, 9499 MiB
2025/11/27 17:09:03.331, 138.01 W, 98 %, 9499 MiB
2025/11/27 17:09:03.484, 138.01 W, 98 %, 9499 MiB
2025/11/27 17:09:03.639, 138.01 W, 98 %, 9499 MiB
2025/11/27 17:09:03.796, 138.01 W, 98 %, 9499 MiB
2025/11/27 17:09:03.968, 135.90 W, 98 %, 9499 MiB
2025/11/27 17:09:04.124, 135.90 W, 98 %, 9499 MiB
2025/11/27 17:09:04.295, 135.90 W, 98 %, 9499 MiB
2025/11/27 17:09:04.451, 135.35 W, 99 %, 9499 MiB
2025/11/27 17:09:04.606, 135.35 W, 99 %, 9499 MiB
2025/11/27 17:09:04.761, 135.35 W, 99 %, 9499 MiB
2025/11/27 17:09:04.916, 135.12 W, 99 %, 9499 MiB
2025/11/27 17:09:05.072, 135.12 W, 99 %, 9499 MiB
2025/11/27 17:09:05.226, 135.12 W, 99 %, 9499 MiB
2025/11/27 17:09:05.382, 135.74 W, 99 %, 9499 MiB
2025/11/27 17:09:05.552, 135.74 W, 99 %, 9499 MiB
2025/11/27 17:09:05.707, 135.74 W, 99 %, 9499 MiB
2025/11/27 17:09:05.861, 136.67 W, 99 %, 9499 MiB
2025/11/27 17:09:06.017, 136.67 W, 99 %, 9499 MiB
2025/11/27 17:09:06.170, 136.67 W, 99 %, 9499 MiB
2025/11/27 17:09:06.328, 136.93 W, 98 %, 9499 MiB
2025/11/27 17:09:06.498, 136.93 W, 98 %, 9499 MiB
2025/11/27 17:09:06.670, 136.93 W, 98 %, 9499 MiB
2025/11/27 17:09:06.840, 135.68 W, 98 %, 9499 MiB
2025/11/27 17:09:07.028, 135.68 W, 98 %, 9499 MiB
2025/11/27 17:09:07.199, 135.68 W, 98 %, 9499 MiB
2025/11/27 17:09:07.370, 135.65 W, 100 %, 9499 MiB
2025/11/27 17:09:07.538, 135.65 W, 100 %, 9499 MiB
2025/11/27 17:09:07.710, 135.65 W, 100 %, 9499 MiB
2025/11/27 17:09:07.864, 136.63 W, 100 %, 9499 MiB
2025/11/27 17:09:08.035, 136.63 W, 100 %, 9499 MiB
2025/11/27 17:09:08.190, 136.63 W, 100 %, 9499 MiB
2025/11/27 17:09:08.361, 135.76 W, 98 %, 9499 MiB
2025/11/27 17:09:08.532, 135.76 W, 98 %, 9499 MiB
2025/11/27 17:09:08.688, 135.76 W, 98 %, 9499 MiB
2025/11/27 17:09:08.859, 134.66 W, 98 %, 9499 MiB
2025/11/27 17:09:09.031, 134.66 W, 98 %, 9499 MiB
2025/11/27 17:09:09.188, 134.66 W, 98 %, 9499 MiB
2025/11/27 17:09:09.359, 134.87 W, 98 %, 9499 MiB
2025/11/27 17:09:09.530, 134.87 W, 98 %, 9499 MiB
2025/11/27 17:09:09.699, 134.87 W, 98 %, 9499 MiB
2025/11/27 17:09:09.867, 134.57 W, 98 %, 9499 MiB
2025/11/27 17:09:10.038, 134.57 W, 98 %, 9499 MiB
2025/11/27 17:09:10.192, 134.57 W, 98 %, 9499 MiB
2025/11/27 17:09:10.362, 136.02 W, 100 %, 9499 MiB
2025/11/27 17:09:10.517, 136.02 W, 100 %, 9499 MiB
2025/11/27 17:09:10.685, 136.02 W, 100 %, 9499 MiB
2025/11/27 17:09:10.857, 137.59 W, 100 %, 9499 MiB
2025/11/27 17:09:11.028, 137.59 W, 100 %, 9499 MiB
2025/11/27 17:09:11.183, 137.59 W, 100 %, 9499 MiB
2025/11/27 17:09:11.352, 137.90 W, 100 %, 9499 MiB
2025/11/27 17:09:11.522, 137.90 W, 100 %, 9499 MiB
2025/11/27 17:09:11.692, 137.90 W, 100 %, 9499 MiB
2025/11/27 17:09:11.862, 137.98 W, 100 %, 9499 MiB
2025/11/27 17:09:12.033, 137.98 W, 100 %, 9499 MiB
2025/11/27 17:09:12.203, 137.98 W, 100 %, 9499 MiB
2025/11/27 17:09:12.359, 138.58 W, 100 %, 9499 MiB
2025/11/27 17:09:12.513, 138.58 W, 100 %, 9499 MiB
2025/11/27 17:09:12.682, 138.58 W, 100 %, 9499 MiB
2025/11/27 17:09:12.850, 138.30 W, 100 %, 9499 MiB
2025/11/27 17:09:13.021, 138.30 W, 100 %, 9499 MiB
2025/11/27 17:09:13.190, 138.30 W, 100 %, 9499 MiB
2025/11/27 17:09:13.360, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:09:13.532, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:09:13.703, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:09:13.887, 138.07 W, 100 %, 9499 MiB
2025/11/27 17:09:14.059, 138.07 W, 100 %, 9499 MiB
2025/11/27 17:09:14.230, 138.07 W, 100 %, 9499 MiB
2025/11/27 17:09:14.401, 136.85 W, 98 %, 9499 MiB
2025/11/27 17:09:14.573, 136.85 W, 98 %, 9499 MiB
2025/11/27 17:09:14.744, 136.85 W, 98 %, 9499 MiB
2025/11/27 17:09:14.914, 135.82 W, 98 %, 9499 MiB
2025/11/27 17:09:15.101, 135.82 W, 98 %, 9499 MiB
2025/11/27 17:09:15.257, 135.82 W, 98 %, 9499 MiB
2025/11/27 17:09:15.427, 134.66 W, 98 %, 9499 MiB
2025/11/27 17:09:15.598, 134.66 W, 98 %, 9499 MiB
2025/11/27 17:09:15.767, 134.66 W, 98 %, 9499 MiB
2025/11/27 17:09:15.938, 134.29 W, 98 %, 9499 MiB
2025/11/27 17:09:16.109, 134.29 W, 98 %, 9499 MiB
2025/11/27 17:09:16.281, 134.29 W, 98 %, 9499 MiB
2025/11/27 17:09:16.451, 135.37 W, 100 %, 9499 MiB
2025/11/27 17:09:16.622, 135.37 W, 100 %, 9499 MiB
2025/11/27 17:09:16.793, 135.37 W, 100 %, 9499 MiB
2025/11/27 17:09:16.962, 136.76 W, 100 %, 9499 MiB
2025/11/27 17:09:17.117, 136.76 W, 100 %, 9499 MiB
2025/11/27 17:09:17.290, 136.76 W, 100 %, 9499 MiB
2025/11/27 17:09:17.459, 136.62 W, 100 %, 9499 MiB
2025/11/27 17:09:17.630, 136.62 W, 100 %, 9499 MiB
2025/11/27 17:09:17.801, 136.62 W, 100 %, 9499 MiB
2025/11/27 17:09:17.971, 135.95 W, 100 %, 9499 MiB
2025/11/27 17:09:18.126, 135.95 W, 100 %, 9499 MiB
2025/11/27 17:09:18.282, 135.95 W, 100 %, 9499 MiB
2025/11/27 17:09:18.439, 137.01 W, 100 %, 9499 MiB
2025/11/27 17:09:18.593, 137.01 W, 100 %, 9499 MiB
2025/11/27 17:09:18.764, 137.01 W, 100 %, 9499 MiB
2025/11/27 17:09:18.933, 137.71 W, 100 %, 9499 MiB
2025/11/27 17:09:19.089, 137.71 W, 100 %, 9499 MiB
2025/11/27 17:09:19.260, 137.71 W, 100 %, 9499 MiB
2025/11/27 17:09:19.429, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:09:19.598, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:09:19.754, 137.96 W, 100 %, 9499 MiB
2025/11/27 17:09:19.908, 138.15 W, 100 %, 9499 MiB
2025/11/27 17:09:20.077, 138.15 W, 100 %, 9499 MiB
2025/11/27 17:09:20.263, 138.15 W, 100 %, 9499 MiB
2025/11/27 17:09:20.448, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:09:20.618, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:09:20.788, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:09:20.943, 139.11 W, 100 %, 9499 MiB
2025/11/27 17:09:21.100, 139.11 W, 100 %, 9499 MiB
2025/11/27 17:09:21.254, 139.11 W, 100 %, 9499 MiB
2025/11/27 17:09:21.424, 139.07 W, 100 %, 9499 MiB
2025/11/27 17:09:21.595, 139.07 W, 100 %, 9499 MiB
2025/11/27 17:09:21.766, 139.07 W, 100 %, 9499 MiB
2025/11/27 17:09:21.920, 138.14 W, 100 %, 9499 MiB
2025/11/27 17:09:22.090, 138.14 W, 100 %, 9499 MiB
2025/11/27 17:09:22.260, 138.14 W, 100 %, 9499 MiB
2025/11/27 17:09:22.428, 150.73 W, 88 %, 9499 MiB
2025/11/27 17:09:22.583, 150.73 W, 88 %, 9499 MiB
2025/11/27 17:09:22.754, 150.73 W, 88 %, 9499 MiB
2025/11/27 17:09:22.927, 159.53 W, 88 %, 9499 MiB
2025/11/27 17:09:23.096, 159.53 W, 88 %, 9499 MiB
2025/11/27 17:09:23.265, 159.53 W, 88 %, 9499 MiB
2025/11/27 17:09:23.433, 155.42 W, 92 %, 9499 MiB
2025/11/27 17:09:23.586, 155.42 W, 92 %, 9499 MiB
2025/11/27 17:09:23.756, 155.42 W, 92 %, 9499 MiB
2025/11/27 17:09:23.926, 152.24 W, 92 %, 9499 MiB
2025/11/27 17:09:24.080, 152.24 W, 92 %, 9499 MiB
2025/11/27 17:09:24.264, 152.24 W, 92 %, 9499 MiB
2025/11/27 17:09:24.418, 152.22 W, 91 %, 9499 MiB
2025/11/27 17:09:24.589, 152.22 W, 91 %, 9499 MiB
2025/11/27 17:09:24.743, 152.22 W, 91 %, 9499 MiB
2025/11/27 17:09:24.912, 152.19 W, 91 %, 9499 MiB
2025/11/27 17:09:25.082, 152.19 W, 91 %, 9499 MiB
2025/11/27 17:09:25.251, 152.19 W, 91 %, 9499 MiB
2025/11/27 17:09:25.405, 151.76 W, 90 %, 9499 MiB
2025/11/27 17:09:25.589, 151.76 W, 90 %, 9499 MiB
2025/11/27 17:09:25.744, 151.76 W, 90 %, 9499 MiB
2025/11/27 17:09:25.915, 151.14 W, 90 %, 9499 MiB
2025/11/27 17:09:26.070, 151.14 W, 90 %, 9499 MiB
2025/11/27 17:09:26.223, 151.14 W, 90 %, 9499 MiB
2025/11/27 17:09:26.378, 151.61 W, 92 %, 9499 MiB
2025/11/27 17:09:26.533, 151.61 W, 92 %, 9499 MiB
2025/11/27 17:09:26.703, 151.61 W, 92 %, 9499 MiB
2025/11/27 17:09:26.857, 151.45 W, 92 %, 9499 MiB
2025/11/27 17:09:27.026, 151.45 W, 92 %, 9499 MiB
2025/11/27 17:09:27.195, 151.45 W, 92 %, 9499 MiB
2025/11/27 17:09:27.365, 150.52 W, 93 %, 9499 MiB
2025/11/27 17:09:27.519, 150.52 W, 93 %, 9499 MiB
2025/11/27 17:09:27.702, 150.52 W, 93 %, 9499 MiB
2025/11/27 17:09:27.871, 150.88 W, 93 %, 9499 MiB
2025/11/27 17:09:28.057, 150.88 W, 93 %, 9499 MiB
2025/11/27 17:09:28.226, 150.88 W, 93 %, 9499 MiB
2025/11/27 17:09:28.395, 150.97 W, 91 %, 9499 MiB
2025/11/27 17:09:28.564, 150.97 W, 91 %, 9499 MiB
2025/11/27 17:09:28.733, 150.97 W, 91 %, 9499 MiB
2025/11/27 17:09:28.902, 148.77 W, 91 %, 9499 MiB
2025/11/27 17:09:29.071, 148.77 W, 91 %, 9499 MiB
2025/11/27 17:09:29.256, 148.77 W, 91 %, 9499 MiB
2025/11/27 17:09:29.425, 147.30 W, 92 %, 9499 MiB
2025/11/27 17:09:29.594, 147.30 W, 92 %, 9499 MiB
2025/11/27 17:09:29.764, 147.30 W, 92 %, 9499 MiB
2025/11/27 17:09:29.919, 148.99 W, 92 %, 9499 MiB
2025/11/27 17:09:30.088, 148.99 W, 92 %, 9499 MiB
2025/11/27 17:09:30.258, 148.99 W, 92 %, 9499 MiB
2025/11/27 17:09:30.412, 151.39 W, 93 %, 9499 MiB
2025/11/27 17:09:30.583, 151.39 W, 93 %, 9499 MiB
2025/11/27 17:09:30.752, 151.39 W, 93 %, 9499 MiB
2025/11/27 17:09:30.921, 151.72 W, 93 %, 9499 MiB
2025/11/27 17:09:31.076, 151.72 W, 93 %, 9499 MiB
2025/11/27 17:09:31.260, 151.72 W, 93 %, 9499 MiB
2025/11/27 17:09:31.430, 150.27 W, 90 %, 9499 MiB
2025/11/27 17:09:31.601, 150.27 W, 90 %, 9499 MiB
2025/11/27 17:09:31.754, 150.27 W, 90 %, 9499 MiB
2025/11/27 17:09:31.924, 148.95 W, 90 %, 9499 MiB
2025/11/27 17:09:32.092, 148.95 W, 90 %, 9499 MiB
2025/11/27 17:09:32.263, 148.95 W, 90 %, 9499 MiB
2025/11/27 17:09:32.433, 149.02 W, 92 %, 9499 MiB
2025/11/27 17:09:32.601, 149.02 W, 92 %, 9499 MiB
2025/11/27 17:09:32.756, 149.02 W, 92 %, 9499 MiB
2025/11/27 17:09:32.941, 147.81 W, 92 %, 9499 MiB
2025/11/27 17:09:33.094, 147.81 W, 92 %, 9499 MiB
2025/11/27 17:09:33.265, 147.81 W, 92 %, 9499 MiB
2025/11/27 17:09:33.465, 147.66 W, 92 %, 9499 MiB
2025/11/27 17:09:33.665, 147.66 W, 92 %, 9499 MiB
2025/11/27 17:09:33.851, 148.94 W, 92 %, 9499 MiB
2025/11/27 17:09:34.005, 148.94 W, 92 %, 9499 MiB
2025/11/27 17:09:34.159, 148.94 W, 92 %, 9499 MiB
2025/11/27 17:09:34.327, 149.59 W, 94 %, 9499 MiB
2025/11/27 17:09:34.483, 149.59 W, 94 %, 9499 MiB
2025/11/27 17:09:34.667, 149.59 W, 94 %, 9499 MiB
2025/11/27 17:09:34.867, 149.21 W, 94 %, 9499 MiB
2025/11/27 17:09:35.021, 149.21 W, 94 %, 9499 MiB
2025/11/27 17:09:35.174, 149.21 W, 94 %, 9499 MiB
2025/11/27 17:09:35.357, 144.78 W, 44 %, 9499 MiB
2025/11/27 17:09:35.527, 144.78 W, 44 %, 9499 MiB
2025/11/27 17:09:35.698, 144.78 W, 44 %, 9499 MiB
2025/11/27 17:09:35.855, 133.59 W, 44 %, 9499 MiB
2025/11/27 17:09:36.010, 133.59 W, 44 %, 9499 MiB
2025/11/27 17:09:36.181, 133.59 W, 44 %, 9499 MiB
2025/11/27 17:09:36.337, 128.94 W, 100 %, 9499 MiB
2025/11/27 17:09:36.490, 128.94 W, 100 %, 9499 MiB
2025/11/27 17:09:36.661, 128.94 W, 100 %, 9499 MiB
2025/11/27 17:09:36.832, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:09:36.988, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:09:37.157, 138.77 W, 100 %, 9499 MiB
2025/11/27 17:09:37.311, 138.58 W, 100 %, 9499 MiB
2025/11/27 17:09:37.469, 138.58 W, 100 %, 9499 MiB
2025/11/27 17:09:37.639, 138.58 W, 100 %, 9499 MiB
2025/11/27 17:09:37.792, 138.58 W, 100 %, 9499 MiB
2025/11/27 17:09:37.963, 138.35 W, 100 %, 9499 MiB
2025/11/27 17:09:38.119, 138.35 W, 100 %, 9499 MiB
2025/11/27 17:09:38.275, 138.35 W, 100 %, 9499 MiB
2025/11/27 17:09:38.445, 138.63 W, 100 %, 9499 MiB
2025/11/27 17:09:38.615, 138.63 W, 100 %, 9499 MiB
2025/11/27 17:09:38.783, 138.63 W, 100 %, 9499 MiB
2025/11/27 17:09:38.953, 138.47 W, 100 %, 9499 MiB
2025/11/27 17:09:39.121, 138.47 W, 100 %, 9499 MiB
2025/11/27 17:09:39.291, 138.47 W, 100 %, 9499 MiB
2025/11/27 17:09:39.462, 138.30 W, 100 %, 9499 MiB
2025/11/27 17:09:39.662, 138.30 W, 100 %, 9499 MiB
2025/11/27 17:09:39.833, 138.13 W, 100 %, 9499 MiB
2025/11/27 17:09:39.989, 138.13 W, 100 %, 9499 MiB
2025/11/27 17:09:40.161, 138.13 W, 100 %, 9499 MiB
2025/11/27 17:09:40.331, 138.37 W, 100 %, 9499 MiB
2025/11/27 17:09:40.500, 138.37 W, 100 %, 9499 MiB
2025/11/27 17:09:40.671, 138.37 W, 100 %, 9499 MiB
2025/11/27 17:09:40.842, 138.26 W, 100 %, 9499 MiB
2025/11/27 17:09:41.011, 138.26 W, 100 %, 9499 MiB
2025/11/27 17:09:41.180, 138.26 W, 100 %, 9499 MiB
2025/11/27 17:09:41.349, 137.88 W, 99 %, 9499 MiB
2025/11/27 17:09:41.519, 137.88 W, 99 %, 9499 MiB
2025/11/27 17:09:41.689, 137.88 W, 99 %, 9499 MiB
2025/11/27 17:09:41.845, 137.30 W, 99 %, 9499 MiB
2025/11/27 17:09:42.017, 137.30 W, 99 %, 9499 MiB
2025/11/27 17:09:42.171, 137.30 W, 99 %, 9499 MiB
2025/11/27 17:09:42.326, 138.28 W, 100 %, 9499 MiB
2025/11/27 17:09:42.481, 138.28 W, 100 %, 9499 MiB
2025/11/27 17:09:42.637, 138.28 W, 100 %, 9499 MiB
2025/11/27 17:09:42.807, 138.82 W, 100 %, 9499 MiB
2025/11/27 17:09:42.978, 138.82 W, 100 %, 9499 MiB
2025/11/27 17:09:43.133, 138.82 W, 100 %, 9499 MiB
2025/11/27 17:09:43.304, 137.88 W, 98 %, 9499 MiB
2025/11/27 17:09:43.474, 137.88 W, 98 %, 9499 MiB
2025/11/27 17:09:43.645, 137.88 W, 98 %, 9499 MiB
2025/11/27 17:09:43.816, 135.62 W, 98 %, 9499 MiB
2025/11/27 17:09:43.990, 135.62 W, 98 %, 9499 MiB
2025/11/27 17:09:44.161, 135.62 W, 98 %, 9499 MiB
2025/11/27 17:09:44.345, 134.00 W, 98 %, 9499 MiB
2025/11/27 17:09:44.519, 134.00 W, 98 %, 9499 MiB
2025/11/27 17:09:44.689, 134.00 W, 98 %, 9499 MiB
2025/11/27 17:09:44.857, 134.18 W, 98 %, 9499 MiB
2025/11/27 17:09:45.029, 134.18 W, 98 %, 9499 MiB
2025/11/27 17:09:45.185, 134.18 W, 98 %, 9499 MiB
2025/11/27 17:09:45.354, 134.71 W, 100 %, 9499 MiB
2025/11/27 17:09:45.509, 134.71 W, 100 %, 9499 MiB
2025/11/27 17:09:45.666, 134.71 W, 100 %, 9499 MiB
2025/11/27 17:09:45.836, 135.60 W, 100 %, 9499 MiB
2025/11/27 17:09:46.008, 135.60 W, 100 %, 9499 MiB
2025/11/27 17:09:46.177, 135.60 W, 100 %, 9499 MiB
2025/11/27 17:09:46.348, 135.67 W, 99 %, 9499 MiB
2025/11/27 17:09:46.519, 135.67 W, 99 %, 9499 MiB
2025/11/27 17:09:46.676, 135.67 W, 99 %, 9499 MiB
2025/11/27 17:09:46.847, 135.08 W, 99 %, 9499 MiB
2025/11/27 17:09:47.017, 135.08 W, 99 %, 9499 MiB
2025/11/27 17:09:47.172, 135.08 W, 99 %, 9499 MiB
2025/11/27 17:09:47.343, 134.74 W, 98 %, 9499 MiB
2025/11/27 17:09:47.498, 134.74 W, 98 %, 9499 MiB
2025/11/27 17:09:47.671, 134.74 W, 98 %, 9499 MiB
2025/11/27 17:09:47.842, 134.75 W, 98 %, 9499 MiB
2025/11/27 17:09:48.011, 134.75 W, 98 %, 9499 MiB
2025/11/27 17:09:48.180, 134.75 W, 98 %, 9499 MiB
2025/11/27 17:09:48.352, 135.10 W, 100 %, 9499 MiB
2025/11/27 17:09:48.507, 135.10 W, 100 %, 9499 MiB
2025/11/27 17:09:48.678, 135.10 W, 100 %, 9499 MiB
2025/11/27 17:09:48.850, 137.03 W, 100 %, 9499 MiB
2025/11/27 17:09:49.021, 137.03 W, 100 %, 9499 MiB
2025/11/27 17:09:49.191, 137.03 W, 100 %, 9499 MiB
2025/11/27 17:09:49.345, 138.16 W, 100 %, 9499 MiB
2025/11/27 17:09:49.500, 138.16 W, 100 %, 9499 MiB
2025/11/27 17:09:49.656, 138.16 W, 100 %, 9499 MiB
2025/11/27 17:09:49.811, 137.13 W, 100 %, 9499 MiB
2025/11/27 17:09:49.982, 137.13 W, 100 %, 9499 MiB
2025/11/27 17:09:50.138, 137.13 W, 100 %, 9499 MiB
2025/11/27 17:09:50.307, 135.67 W, 99 %, 9499 MiB
2025/11/27 17:09:50.478, 135.67 W, 99 %, 9499 MiB
2025/11/27 17:09:50.649, 135.67 W, 99 %, 9499 MiB
2025/11/27 17:09:50.806, 135.77 W, 99 %, 9499 MiB
2025/11/27 17:09:50.963, 135.77 W, 99 %, 9499 MiB
2025/11/27 17:09:51.120, 135.77 W, 99 %, 9499 MiB
2025/11/27 17:09:51.290, 135.77 W, 99 %, 9499 MiB
2025/11/27 17:09:51.461, 135.52 W, 98 %, 9499 MiB
2025/11/27 17:09:51.630, 135.52 W, 98 %, 9499 MiB
2025/11/27 17:09:51.818, 134.86 W, 98 %, 9499 MiB
2025/11/27 17:09:51.989, 134.86 W, 98 %, 9499 MiB
2025/11/27 17:09:52.159, 134.86 W, 98 %, 9499 MiB
2025/11/27 17:09:52.315, 134.10 W, 98 %, 9499 MiB
2025/11/27 17:09:52.470, 134.10 W, 98 %, 9499 MiB
2025/11/27 17:09:52.623, 134.10 W, 98 %, 9499 MiB
2025/11/27 17:09:52.779, 134.10 W, 98 %, 9499 MiB
2025/11/27 17:09:52.952, 134.60 W, 98 %, 9499 MiB
2025/11/27 17:09:53.123, 134.60 W, 98 %, 9499 MiB
2025/11/27 17:09:53.292, 134.60 W, 98 %, 9499 MiB
2025/11/27 17:09:53.449, 135.48 W, 100 %, 9499 MiB
2025/11/27 17:09:53.619, 135.48 W, 100 %, 9499 MiB
2025/11/27 17:09:53.789, 135.48 W, 100 %, 9499 MiB
2025/11/27 17:09:53.945, 136.82 W, 100 %, 9499 MiB
2025/11/27 17:09:54.102, 136.82 W, 100 %, 9499 MiB
2025/11/27 17:09:54.272, 136.82 W, 100 %, 9499 MiB
2025/11/27 17:09:54.428, 137.50 W, 99 %, 9499 MiB
2025/11/27 17:09:54.584, 137.50 W, 99 %, 9499 MiB
2025/11/27 17:09:54.754, 137.50 W, 99 %, 9499 MiB
2025/11/27 17:09:54.925, 137.92 W, 99 %, 9499 MiB
2025/11/27 17:09:55.093, 137.92 W, 99 %, 9499 MiB
2025/11/27 17:09:55.249, 137.92 W, 99 %, 9499 MiB
2025/11/27 17:09:55.418, 138.29 W, 100 %, 9499 MiB
2025/11/27 17:09:55.588, 138.29 W, 100 %, 9499 MiB
2025/11/27 17:09:55.743, 138.29 W, 100 %, 9499 MiB
2025/11/27 17:09:55.912, 138.37 W, 100 %, 9499 MiB
2025/11/27 17:09:56.080, 138.37 W, 100 %, 9499 MiB
2025/11/27 17:09:56.250, 138.37 W, 100 %, 9499 MiB
2025/11/27 17:09:56.406, 138.51 W, 100 %, 9499 MiB
2025/11/27 17:09:56.575, 138.51 W, 100 %, 9499 MiB
2025/11/27 17:09:56.733, 138.51 W, 100 %, 9499 MiB
2025/11/27 17:09:56.889, 138.47 W, 100 %, 9499 MiB
2025/11/27 17:09:57.044, 138.47 W, 100 %, 9499 MiB
2025/11/27 17:09:57.199, 138.47 W, 100 %, 9499 MiB
2025/11/27 17:09:57.371, 137.93 W, 100 %, 9499 MiB
2025/11/27 17:09:57.540, 137.93 W, 100 %, 9499 MiB
2025/11/27 17:09:57.695, 137.93 W, 100 %, 9499 MiB
2025/11/27 17:09:57.864, 138.14 W, 100 %, 9499 MiB
2025/11/27 17:09:58.034, 138.14 W, 100 %, 9499 MiB
2025/11/27 17:09:58.189, 138.14 W, 100 %, 9499 MiB
2025/11/27 17:09:58.345, 138.45 W, 100 %, 9499 MiB
2025/11/27 17:09:58.516, 138.45 W, 100 %, 9499 MiB
2025/11/27 17:09:58.670, 138.45 W, 100 %, 9499 MiB
2025/11/27 17:09:58.842, 137.46 W, 100 %, 9499 MiB
2025/11/27 17:09:59.011, 137.46 W, 100 %, 9499 MiB
2025/11/27 17:09:59.182, 137.46 W, 100 %, 9499 MiB
2025/11/27 17:09:59.353, 138.96 W, 91 %, 9499 MiB
2025/11/27 17:09:59.506, 138.96 W, 91 %, 9499 MiB
2025/11/27 17:09:59.661, 138.96 W, 91 %, 9499 MiB
2025/11/27 17:09:59.846, 143.58 W, 91 %, 9499 MiB
2025/11/27 17:10:00.018, 143.58 W, 91 %, 9499 MiB
2025/11/27 17:10:00.190, 143.58 W, 91 %, 9499 MiB
2025/11/27 17:10:00.358, 144.69 W, 100 %, 9499 MiB
2025/11/27 17:10:00.513, 144.69 W, 100 %, 9499 MiB
2025/11/27 17:10:00.683, 144.69 W, 100 %, 9499 MiB
2025/11/27 17:10:00.854, 138.36 W, 100 %, 9499 MiB
2025/11/27 17:10:01.023, 138.36 W, 100 %, 9499 MiB
2025/11/27 17:10:01.193, 138.36 W, 100 %, 9499 MiB
2025/11/27 17:10:01.348, 138.78 W, 100 %, 9499 MiB
2025/11/27 17:10:01.502, 138.78 W, 100 %, 9499 MiB
2025/11/27 17:10:01.673, 138.78 W, 100 %, 9499 MiB
2025/11/27 17:10:01.859, 144.89 W, 100 %, 9499 MiB
2025/11/27 17:10:02.046, 144.89 W, 100 %, 9499 MiB
2025/11/27 17:10:02.200, 144.89 W, 100 %, 9499 MiB
2025/11/27 17:10:02.371, 144.94 W, 100 %, 9499 MiB
